frame_index,file,side,status,roi_mode,pixels,row_coverage_ratio,vehicle_points_before_crop,vehicle_points_after_crop,fitted_lane_points,angle_deg,line_a,line_b,lost_count
889,000889.png,right,ok,tracking,1934,0.355556,1934,1934,21,13.185417,4.26840821016,-465.144624338,0
889,000889.png,center,ok,from_left_right,,,,,21,,,,
890,000890.png,left,ok,tracking,588,0.194444,588,588,23,157.638494,-2.43081596974,743.567362206,0
890,000890.png,right,ok,tracking,2008,0.366667,2008,2008,21,13.533150,4.15470861003,-443.651576803,0
890,000890.png,center,ok,from_left_right,,,,,21,,,,
891,000891.png,left,ok,tracking,476,0.150000,476,476,23,157.061276,-2.36287516002,725.692330871,0
891,000891.png,right,ok,tracking,1935,0.361111,1935,1935,21,13.379827,4.20412606106,-451.706300579,0
891,000891.png,center,ok,from_left_right,,,,,21,,,,
892,000892.png,left,ok,tracking,485,0.150000,485,485,23,157.652241,-2.43247460797,735.224013506,0
892,000892.png,right,ok,tracking,1742,0.355556,1742,1742,21,13.309559,4.22714755545,-451.355665699,0
892,000892.png,center,ok,from_left_right,,,,,21,,,,
893,000893.png,left,ok,tracking,509,0.155556,509,509,23,158.251124,-2.50666271857,748.409254716,0
893,000893.png,right,ok,tracking,1770,0.350000,1770,1770,21,13.369283,4.20756539054,-443.922804443,0
893,000893.png,center,ok,from_left_right,,,,,21,,,,
894,000894.png,left,ok,tracking,575,0.172222,575,575,23,158.670198,-2.56093071457,759.137168258,0
894,000894.png,right,ok,tracking,1807,0.350000,1807,1807,21,13.463764,4.17693547171,-437.781508408,0
894,000894.png,center,ok,from_left_right,,,,,21,,,,
895,000895.png,left,ok,tracking,653,0.188889,653,653,23,158.884741,-2.58950698425,766.33602109,0
895,000895.png,right,ok,tracking,1873,0.361111,1873,1873,21,13.674895,4.10999040371,-426.619659811,0
895,000895.png,center,ok,from_left_right,,,,,21,,,,
896,000896.png,left,ok,tracking,716,0.205556,716,716,23,159.180475,-2.62981858332,774.488252855,0
896,000896.png,right,ok,tracking,1927,0.366667,1927,1927,21,13.852734,4.05515506077,-418.050542324,0
896,000896.png,center,ok,from_left_right,,,,,21,,,,
897,000897.png,left,ok,tracking,799,0.227778,799,799,23,159.361863,-2.65508957696,782.919520266,0
897,000897.png,right,ok,tracking,1957,0.366667,1957,1957,21,13.845363,4.0574005737,-421.566576572,0
897,000897.png,center,ok,from_left_right,,,,,21,,,,
898,000898.png,left,ok,tracking,905,0.255556,905,905,23,159.490358,-2.67325001124,791.358193352,0
898,000898.png,right,ok,tracking,1992,0.377778,1992,1992,21,14.219846,3.94621339942,-401.652468884,0
898,000898.png,center,ok,from_left_right,,,,,21,,,,
899,000899.png,left,ok,tracking,1030,0.294444,1030,1030,21,159.671012,-2.69915357935,800.115856508,0
899,000899.png,right,ok,tracking,1988,0.394444,1988,1988,21,14.678509,3.81760671326,-378.188614873,0
899,000899.png,center,ok,from_left_right,,,,,21,,,,
900,000900.png,left,ok,tracking,1150,0.316667,1150,1150,21,159.994323,-2.74663061718,806.772073992,0
900,000900.png,right,ok,tracking,2116,0.400000,2116,2116,21,14.596939,3.83989999121,-385.741772075,0
900,000900.png,center,ok,from_left_right,,,,,21,,,,
901,000901.png,left,insufficient_row_coverage,init,18,0.011111,0,0,0,0.000000,0,0,6
901,000901.png,right,ok,tracking,2125,0.400000,2125,2125,21,14.348460,3.90933881342,-402.235324023,0
901,000901.png,center,not_published,from_left_right,,,,,0,,,,
902,000902.png,left,ok,init,1392,0.377778,1392,1392,21,160.152511,-2.77040007122,812.745753254,0
902,000902.png,right,ok,tracking,2077,0.400000,2077,2077,21,14.145711,3.96776652756,-415.027021568,0
902,000902.png,center,ok,from_left_right,,,,,21,,,,
903,000903.png,left,ok,tracking,1603,0.422222,1603,1603,21,160.469442,-2.8191336164,823.849345264,0
903,000903.png,right,ok,tracking,2069,0.400000,2069,2069,21,14.157459,3.96433626211,-414.841652173,0
903,000903.png,center,ok,from_left_right,,,,,21,,,,
904,000904.png,left,ok,tracking,1824,0.477778,1824,1824,21,160.589654,-2.83801814145,827.616080375,0
904,000904.png,right,ok,tracking,2051,0.400000,2051,2051,21,14.269548,3.93188632713,-407.279677015,0
904,000904.png,center,ok,from_left_right,,,,,21,,,,
905,000905.png,left,ok,tracking,2027,0.538889,2027,2027,20,160.725259,-2.85959252726,831.835468113,0
905,000905.png,right,ok,tracking,2000,0.394444,2000,2000,21,14.245237,3.93888182973,-405.475786531,0
905,000905.png,center,ok,from_left_right,,,,,20,,,,
906,000906.png,left,ok,tracking,2042,0.544444,2042,2042,20,160.855048,-2.88051675605,841.039088849,0
906,000906.png,right,ok,tracking,2100,0.405556,2100,2100,21,14.555374,3.85135410659,-389.927160937,0
906,000906.png,center,ok,from_left_right,,,,,20,,,,
907,000907.png,left,ok,tracking,2041,0.538889,2041,2041,20,160.897339,-2.88739397446,841.77866967,0
907,000907.png,right,ok,tracking,2015,0.394444,2015,2015,21,14.360173,3.90601273691,-398.62093158,0
907,000907.png,center,ok,from_left_right,,,,,20,,,,
908,000908.png,left,ok,tracking,2032,0.533333,2032,2032,21,160.939240,-2.89423671473,841.397765297,0
908,000908.png,right,ok,tracking,1974,0.394444,1974,1974,21,14.343419,3.91077192362,-397.936640722,0
908,000908.png,center,ok,from_left_right,,,,,21,,,,
909,000909.png,left,ok,tracking,2049,0.533333,2049,2049,20,161.274976,-2.95012928202,855.396433703,0
909,000909.png,right,ok,tracking,2083,0.411111,2083,2083,21,14.904391,3.75711761884,-369.361606412,0
909,000909.png,center,ok,from_left_right,,,,,20,,,,
910,000910.png,left,ok,tracking,2042,0.527778,2042,2042,21,161.360703,-2.96471199386,856.80652917,0
910,000910.png,right,ok,tracking,2047,0.405556,2047,2047,21,14.706670,3.80996623476,-380.717491734,0
910,000910.png,center,ok,from_left_right,,,,,21,,,,
911,000911.png,left,ok,tracking,2014,0.522222,2014,2014,21,161.425988,-2.97590438403,857.874877657,0
911,000911.png,right,ok,tracking,2027,0.411111,2027,2027,21,14.805447,3.78339160286,-374.902592286,0
911,000911.png,center,ok,from_left_right,,,,,21,,,,
912,000912.png,left,ok,tracking,2044,0.522222,2044,2044,21,161.553451,-2.99797655036,864.344960007,0
912,000912.png,right,ok,tracking,2060,0.416667,2060,2060,21,14.988164,3.73513696682,-366.892173289,0
912,000912.png,center,ok,from_left_right,,,,,21,,,,
913,000913.png,left,ok,tracking,2028,0.522222,2028,2028,21,161.454114,-2.9807495333,860.665194926,0
913,000913.png,right,ok,tracking,2029,0.411111,2029,2029,21,14.832293,3.77622897541,-374.877938649,0
913,000913.png,center,ok,from_left_right,,,,,21,,,,
914,000914.png,left,ok,tracking,2036,0.522222,2036,2036,21,161.662286,-3.01705753952,868.695375659,0
914,000914.png,right,ok,tracking,2067,0.416667,2067,2067,21,15.052040,3.71853770387,-363.816866846,0
914,000914.png,center,ok,from_left_right,,,,,21,,,,
915,000915.png,left,ok,tracking,2046,0.516667,2046,2046,21,161.748349,-3.03230168121,871.604527294,0
915,000915.png,right,ok,tracking,2077,0.422222,2077,2077,21,15.199909,3.68063462866,-356.449053185,0
915,000915.png,center,ok,from_left_right,,,,,21,,,,
916,000916.png,left,ok,tracking,2040,0.516667,2040,2040,21,161.744244,-3.03157137786,871.707357719,0
916,000916.png,right,ok,tracking,2075,0.427778,2075,2075,21,15.167854,3.68878995623,-358.210833957,0
916,000916.png,center,ok,from_left_right,,,,,21,,,,
917,000917.png,left,ok,tracking,2040,0.516667,2040,2040,21,161.768930,-3.03596767786,872.65544807,0
917,000917.png,right,ok,tracking,2051,0.422222,2051,2051,21,15.104897,3.7049057203,-361.273915886,0
917,000917.png,center,ok,from_left_right,,,,,21,,,,
918,000918.png,left,ok,tracking,2005,0.511111,2005,2005,21,161.873135,-3.05465292037,875.193061052,0
918,000918.png,right,ok,tracking,2041,0.427778,2041,2041,21,15.285647,3.65898543871,-351.454762197,0
918,000918.png,center,ok,from_left_right,,,,,21,,,,
919,000919.png,left,ok,tracking,1974,0.511111,1974,1974,21,162.007819,-3.07911325032,880.494422716,0
919,000919.png,right,ok,tracking,2061,0.427778,2061,2061,21,15.417249,3.62621279039,-345.796911243,0
919,000919.png,center,ok,from_left_right,,,,,21,,,,
920,000920.png,left,insufficient_row_coverage,init,212,0.066667,0,0,0,0.000000,0,0,6
920,000920.png,right,ok,tracking,2082,0.433333,2082,2082,21,15.496006,3.60685980352,-342.890120433,0
920,000920.png,center,not_published,from_left_right,,,,,0,,,,
921,000921.png,left,insufficient_row_coverage,init,185,0.061111,0,0,0,0.000000,0,0,6
921,000921.png,right,ok,tracking,2049,0.433333,2049,2049,21,15.589120,3.58422504913,-337.760781849,0
921,000921.png,center,not_published,from_left_right,,,,,0,,,,
922,000922.png,left,insufficient_row_coverage,init,267,0.077778,0,0,0,0.000000,0,0,6
922,000922.png,right,ok,tracking,2066,0.438889,2066,2066,21,15.757132,3.54404379702,-329.001969309,0
922,000922.png,center,not_published,from_left_right,,,,,0,,,,
923,000923.png,left,ok,init,329,0.100000,329,329,23,161.266817,-2.94874817281,853.687828202,0
923,000923.png,right,ok,tracking,2042,0.438889,2042,2042,21,15.720359,3.55276674102,-329.683245805,0
923,000923.png,center,ok,from_left_right,,,,,21,,,,
924,000924.png,left,ok,tracking,330,0.100000,330,330,23,161.724984,-3.02814939802,870.551762366,0
924,000924.png,right,ok,tracking,2076,0.438889,2076,2076,21,15.854469,3.52114480522,-323.70639403,0
924,000924.png,center,ok,from_left_right,,,,,21,,,,
925,000925.png,left,insufficient_row_coverage,init,284,0.083333,0,0,0,0.000000,0,0,6
925,000925.png,right,ok,tracking,2087,0.444444,2087,2087,21,15.940029,3.50124164537,-320.427696229,0
925,000925.png,center,not_published,from_left_right,,,,,0,,,,
926,000926.png,left,insufficient_row_coverage,init,312,0.094444,0,0,0,0.000000,0,0,6
926,000926.png,right,ok,tracking,2030,0.444444,2030,2030,21,15.882974,3.51449072446,-322.023354185,0
926,000926.png,center,not_published,from_left_right,,,,,0,,,,
927,000927.png,left,insufficient_row_coverage,init,301,0.083333,0,0,0,0.000000,0,0,6
927,000927.png,right,ok,tracking,2068,0.444444,2068,2068,21,15.933032,3.5028613518,-320.161767594,0
927,000927.png,center,not_published,from_left_right,,,,,0,,,,
928,000928.png,left,insufficient_row_coverage,init,310,0.088889,0,0,0,0.000000,0,0,6
928,000928.png,right,ok,tracking,2067,0.444444,2067,2067,21,15.976930,3.49272159866,-317.569083502,0
928,000928.png,center,not_published,from_left_right,,,,,0,,,,
929,000929.png,left,insufficient_row_coverage,init,297,0.083333,0,0,0,0.000000,0,0,6
929,000929.png,right,ok,tracking,2053,0.444444,2053,2053,21,16.039461,3.47837114956,-314.393218867,0
929,000929.png,center,not_published,from_left_right,,,,,0,,,,
930,000930.png,left,insufficient_row_coverage,init,257,0.077778,0,0,0,0.000000,0,0,6
930,000930.png,right,ok,tracking,2095,0.450000,2095,2095,21,16.245706,3.43180182353,-305.614402235,0
930,000930.png,center,not_published,from_left_right,,,,,0,,,,
931,000931.png,left,ok,init,375,0.100000,375,375,23,161.982220,-3.0744370191,879.583423213,0
931,000931.png,right,ok,tracking,2077,0.455556,2077,2077,21,16.322328,3.41479281637,-301.928181721,0
931,000931.png,center,ok,from_left_right,,,,,21,,,,
932,000932.png,left,ok,init,645,0.194444,645,645,23,162.221598,-3.11867377057,889.13330535,0
932,000932.png,right,ok,tracking,2083,0.444444,2083,2083,21,16.099267,3.46474772914,-312.172987495,0
932,000932.png,center,ok,from_left_right,,,,,21,,,,
933,000933.png,left,ok,init,555,0.161111,555,555,23,162.234227,-3.12103971128,888.604283545,0
933,000933.png,right,ok,tracking,2021,0.438889,2021,2021,21,15.998124,3.48784541254,-314.88371065,0
933,000933.png,center,ok,from_left_right,,,,,21,,,,
934,000934.png,left,ok,init,571,0.172222,571,571,23,162.830091,-3.23649422611,911.422433812,0
934,000934.png,right,ok,tracking,2023,0.444444,2023,2023,21,16.089586,3.46694612902,-310.456093268,0
934,000934.png,center,ok,from_left_right,,,,,21,,,,
935,000935.png,left,insufficient_row_coverage,init,190,0.055556,0,0,0,0.000000,0,0,6
935,000935.png,right,ok,tracking,2091,0.450000,2091,2091,21,16.295079,3.42082402369,-303.236693085,0
935,000935.png,center,not_published,from_left_right,,,,,0,,,,
936,000936.png,left,insufficient_row_coverage,init,202,0.061111,0,0,0,0.000000,0,0,6
936,000936.png,right,ok,tracking,2077,0.455556,2077,2077,21,16.431936,3.39072965129,-297.121312231,0
936,000936.png,center,not_published,from_left_right,,,,,0,,,,
937,000937.png,left,insufficient_row_coverage,init,202,0.061111,0,0,0,0.000000,0,0,6
937,000937.png,right,ok,tracking,2074,0.455556,2074,2074,21,16.401740,3.39732749702,-298.426985234,0
937,000937.png,center,not_published,from_left_right,,,,,0,,,,
938,000938.png,left,insufficient_row_coverage,init,208,0.066667,0,0,0,0.000000,0,0,6
938,000938.png,right,ok,tracking,2070,0.450000,2070,2070,21,16.267539,3.42693931407,-304.005816165,0
938,000938.png,center,not_published,from_left_right,,,,,0,,,,
939,000939.png,left,insufficient_row_coverage,init,214,0.066667,0,0,0,0.000000,0,0,6
939,000939.png,right,ok,tracking,2054,0.455556,2054,2054,21,16.374109,3.40338596321,-298.797531159,0
939,000939.png,center,not_published,from_left_right,,,,,0,,,,
940,000940.png,left,insufficient_row_coverage,init,225,0.066667,0,0,0,0.000000,0,0,6
940,000940.png,right,ok,tracking,2079,0.455556,2079,2079,21,16.445679,3.38773453637,-296.268365993,0
940,000940.png,center,not_published,from_left_right,,,,,0,,,,
941,000941.png,left,insufficient_row_coverage,init,229,0.066667,0,0,0,0.000000,0,0,6
941,000941.png,right,ok,tracking,2055,0.455556,2055,2055,21,16.569762,3.36091102049,-290.607433822,0
941,000941.png,center,not_published,from_left_right,,,,,0,,,,
942,000942.png,left,insufficient_row_coverage,init,248,0.072222,0,0,0,0.000000,0,0,6
942,000942.png,right,ok,tracking,2063,0.455556,2063,2063,21,16.505544,3.37474425619,-293.277742609,0
942,000942.png,center,not_published,from_left_right,,,,,0,,,,
943,000943.png,left,insufficient_row_coverage,init,268,0.077778,0,0,0,0.000000,0,0,6
943,000943.png,right,ok,tracking,2035,0.455556,2035,2035,21,16.573869,3.36002969328,-289.716118602,0
943,000943.png,center,not_published,from_left_right,,,,,0,,,,
944,000944.png,left,insufficient_row_coverage,init,265,0.077778,0,0,0,0.000000,0,0,6
944,000944.png,right,ok,tracking,2046,0.461111,2046,2046,21,16.749057,3.32283447844,-281.508365609,0
944,000944.png,center,not_published,from_left_right,,,,,0,,,,
945,000945.png,left,insufficient_row_coverage,init,308,0.088889,0,0,0,0.000000,0,0,6
945,000945.png,right,ok,tracking,2053,0.455556,2053,2053,21,16.566669,3.36157478812,-289.622858487,0
945,000945.png,center,not_published,from_left_right,,,,,0,,,,
946,000946.png,left,insufficient_row_coverage,init,311,0.088889,0,0,0,0.000000,0,0,6
946,000946.png,right,ok,tracking,1996,0.450000,1996,1996,21,16.342041,3.41044201899,-297.831028126,0
946,000946.png,center,not_published,from_left_right,,,,,0,,,,
947,000947.png,left,insufficient_row_coverage,init,324,0.088889,0,0,0,0.000000,0,0,6
947,000947.png,right,ok,tracking,2011,0.455556,2011,2011,21,16.497594,3.37646412409,-290.134486411,0
947,000947.png,center,not_published,from_left_right,,,,,0,,,,
948,000948.png,left,ok,init,364,0.100000,364,364,23,161.430198,-2.97662866384,861.652849132,0
948,000948.png,right,ok,tracking,2040,0.450000,2040,2040,21,16.444143,3.38806905153,-292.975775226,0
948,000948.png,center,ok,from_left_right,,,,,21,,,,
949,000949.png,left,ok,tracking,382,0.105556,382,382,23,161.635074,-3.01226618194,867.99745968,0
949,000949.png,right,ok,tracking,1994,0.444444,1994,1994,21,16.316198,3.41614783468,-296.697405362,0
949,000949.png,center,ok,from_left_right,,,,,21,,,,
950,000950.png,left,ok,tracking,411,0.111111,411,411,23,162.082977,-3.09291748808,885.570097498,0
950,000950.png,right,ok,tracking,2072,0.466667,2072,2072,21,16.937649,3.28362872158,-272.461812498,0
950,000950.png,center,ok,from_left_right,,,,,21,,,,
951,000951.png,left,ok,tracking,433,0.116667,433,433,23,162.176805,-3.11030867272,888.136823855,0
951,000951.png,right,ok,tracking,2046,0.466667,2046,2046,21,16.853275,3.30106358923,-276.54161137,0
951,000951.png,center,ok,from_left_right,,,,,21,,,,
952,000952.png,left,ok,tracking,467,0.122222,467,467,23,162.409142,-3.15414546236,898.314436116,0
952,000952.png,right,ok,tracking,2090,0.472222,2090,2090,21,17.104476,3.24964753773,-267.527992531,0
952,000952.png,center,ok,from_left_right,,,,,21,,,,
953,000953.png,left,ok,tracking,494,0.127778,494,494,23,162.495520,-3.17073033372,900.2771902,0
953,000953.png,right,ok,tracking,2045,0.466667,2045,2045,21,16.883600,3.29477772774,-276.078651503,0
953,000953.png,center,ok,from_left_right,,,,,21,,,,
954,000954.png,left,ok,tracking,517,0.133333,517,517,23,162.530565,-3.17750426594,901.885870433,0
954,000954.png,right,ok,tracking,2040,0.461111,2040,2040,21,16.844732,3.30283840941,-277.375236105,0
954,000954.png,center,ok,from_left_right,,,,,21,,,,
955,000955.png,left,ok,tracking,574,0.144444,574,574,23,162.728972,-3.21635761614,911.580664611,0
955,000955.png,right,ok,tracking,2066,0.461111,2066,2066,21,16.839095,3.30401036429,-277.980613035,0
955,000955.png,center,ok,from_left_right,,,,,21,,,,
956,000956.png,left,ok,tracking,587,0.150000,587,587,23,162.602466,-3.19148520345,903.873823332,0
956,000956.png,right,ok,tracking,2018,0.466667,2018,2018,21,16.913404,3.28862144625,-272.698414757,0
956,000956.png,center,ok,from_left_right,,,,,21,,,,
957,000957.png,left,ok,tracking,620,0.161111,620,620,23,162.714139,-3.21342317283,907.88832755,0
957,000957.png,right,ok,tracking,2025,0.461111,2025,2025,21,16.861855,3.29928281562,-274.485004216,0
957,000957.png,center,ok,from_left_right,,,,,21,,,,
958,000958.png,left,ok,tracking,667,0.172222,667,667,21,162.588948,-3.18884821301,904.250334798,0
958,000958.png,right,ok,tracking,2042,0.461111,2042,2042,21,16.917621,3.28775209914,-272.929576887,0
958,000958.png,center,ok,from_left_right,,,,,21,,,,
959,000959.png,left,ok,tracking,701,0.183333,701,701,21,162.507157,-3.17297685355,900.555751076,0
959,000959.png,right,ok,tracking,2027,0.461111,2027,2027,21,16.820531,3.30787543153,-275.833826769,0
959,000959.png,center,ok,from_left_right,,,,,21,,,,
960,000960.png,left,ok,tracking,758,0.200000,758,758,21,162.543252,-3.17996308795,902.972731323,0
960,000960.png,right,ok,tracking,2041,0.461111,2041,2041,21,16.838075,3.30422249364,-275.848707542,0
960,000960.png,center,ok,from_left_right,,,,,21,,,,
961,000961.png,left,ok,tracking,803,0.205556,803,803,21,162.880400,-3.24659862569,913.465115081,0
961,000961.png,right,ok,tracking,1993,0.461111,1993,1993,21,17.044254,3.26183971779,-265.19739479,0
961,000961.png,center,ok,from_left_right,,,,,21,,,,
962,000962.png,left,ok,tracking,871,0.222222,871,871,20,162.877288,-3.24597192724,914.558371819,0
962,000962.png,right,ok,tracking,2027,0.461111,2027,2027,21,17.080791,3.25443266412,-263.744788724,0
962,000962.png,center,ok,from_left_right,,,,,20,,,,
963,000963.png,left,ok,tracking,941,0.238889,941,941,20,162.941185,-3.25888416389,917.540510472,0
963,000963.png,right,ok,tracking,2015,0.466667,2015,2015,21,17.195962,3.23128426083,-258.600567365,0
