frame_index,file,side,status,roi_mode,pixels,row_coverage_ratio,vehicle_points_before_crop,vehicle_points_after_crop,fitted_lane_points,angle_deg,line_a,line_b,vehicle_x_min,vehicle_x_max,vehicle_y_min,vehicle_y_max,lost_count
904,000904.png,center,ok,from_left_right,,,25,,,,
905,000905.png,left,ok,tracking,2233,0.624277,2233,2233,25,160.715706,-2.85806307123,831.449917514,0.192934,0.339059,-0.557700,-0.371490,0
905,000905.png,right,ok,tracking,3241,0.473988,3241,3241,25,15.588933,3.5842704211,-314.562009844,0.353197,0.505096,-1.170087,-0.596869,0
905,000905.png,center,ok,from_left_right,,,25,,,,
906,000906.png,left,ok,tracking,2208,0.630058,2208,2208,25,160.809525,-2.87314667087,839.138697066,0.192381,0.337807,-0.555910,-0.371490,0
906,000906.png,right,ok,tracking,3366,0.485549,3366,3366,25,15.736145,3.54901733885,-308.9276656,0.352347,0.503497,-1.170087,-0.596869,0
906,000906.png,center,ok,from_left_right,,,25,,,,
907,000907.png,left,ok,tracking,2235,0.624277,2235,2235,25,160.842550,-2.87849011956,839.489684783,0.192934,0.339059,-0.557700,-0.371490,0
907,000907.png,right,ok,tracking,3228,0.473988,3228,3228,25,15.671981,3.56430325828,-310.512890158,0.353197,0.505096,-1.170087,-0.596869,0
907,000907.png,center,ok,from_left_right,,,25,,,,
908,000908.png,left,ok,tracking,2230,0.618497,2230,2230,25,160.903206,-2.88835036954,839.888608868,0.193487,0.339059,-0.557700,-0.371490,0
908,000908.png,right,ok,tracking,3207,0.473988,3207,3207,25,15.722116,3.5523492032,-306.255852159,0.353578,0.505096,-1.170087,-0.596869,0
908,000908.png,center,ok,from_left_right,,,25,,,,
909,000909.png,left,ok,tracking,2231,0.618497,2231,2231,25,161.221231,-2.9410525923,853.071056193,0.193487,0.339059,-0.557700,-0.371490,0
909,000909.png,right,ok,tracking,3451,0.491329,3451,3451,25,16.004571,3.48636463556,-294.63149479,0.352816,0.501898,-1.170087,-0.597887,0
909,000909.png,center,ok,from_left_right,,,25,,,,
910,000910.png,left,ok,tracking,2247,0.612717,2247,2247,25,161.288752,-2.95246398858,853.675074676,0.194040,0.339059,-0.557700,-0.371490,0
910,000910.png,right,ok,tracking,3350,0.485549,3350,3350,25,16.050119,3.47593613857,-292.543058402,0.353197,0.501898,-1.170087,-0.596869,0
910,000910.png,center,ok,from_left_right,,,25,,,,
911,000911.png,left,ok,tracking,2215,0.606936,2215,2215,25,161.384743,-2.96882453735,856.070500583,0.194593,0.339059,-0.557700,-0.371490,0
911,000911.png,right,ok,tracking,3373,0.491329,3373,3373,25,16.197149,3.44266200958,-285.081216757,0.353197,0.501898,-1.170087,-0.596869,0
911,000911.png,center,ok,from_left_right,,,25,,,,
912,000912.png,left,ok,tracking,2239,0.606936,2239,2239,25,161.491035,-2.98713159064,861.575916461,0.194593,0.339059,-0.557700,-0.371490,0
912,000912.png,right,ok,tracking,3414,0.497110,3414,3414,25,16.325672,3.41405414824,-280.401600743,0.353197,0.498984,-1.170087,-0.597887,0
912,000912.png,center,ok,from_left_right,,,25,,,,
913,000913.png,left,ok,tracking,2221,0.606936,2221,2221,25,161.404346,-2.97218556591,858.478663477,0.194593,0.339059,-0.557700,-0.371490,0
913,000913.png,right,ok,tracking,3353,0.491329,3353,3353,25,16.272103,3.42592453716,-282.777597277,0.353197,0.500299,-1.170087,-0.597887,0
913,000913.png,center,ok,from_left_right,,,25,,,,
914,000914.png,left,ok,tracking,2226,0.606936,2226,2226,25,161.601245,-3.0063290167,865.958945599,0.194593,0.339059,-0.557700,-0.371490,0
914,000914.png,right,ok,tracking,3392,0.497110,3392,3392,25,16.427222,3.39175802758,-276.315058532,0.353197,0.498700,-1.170087,-0.597887,0
914,000914.png,center,ok,from_left_right,,,25,,,,
915,000915.png,left,ok,tracking,2234,0.601156,2234,2234,25,161.691966,-3.02229905229,869.055913699,0.195146,0.339059,-0.557700,-0.371490,0
915,000915.png,right,ok,tracking,3434,0.502890,3434,3434,25,16.568040,3.36128049487,-270.450190323,0.353197,0.497100,-1.170087,-0.597887,0
915,000915.png,center,ok,from_left_right,,,25,,,,
916,000916.png,left,ok,tracking,2227,0.601156,2227,2227,25,161.683106,-3.0207326564,868.944710938,0.195146,0.339059,-0.557700,-0.371490,0
916,000916.png,right,ok,tracking,3412,0.508671,3412,3412,25,16.583513,3.35796226011,-269.877463279,0.353197,0.497100,-1.170087,-0.597887,0
916,000916.png,center,ok,from_left_right,,,25,,,,
917,000917.png,left,ok,tracking,2226,0.601156,2226,2226,25,161.703674,-3.02437118886,869.698123055,0.195146,0.339059,-0.557700,-0.371490,0
917,000917.png,right,ok,tracking,3356,0.502890,3356,3356,25,16.547250,3.36574835627,-271.590909978,0.353197,0.498700,-1.170087,-0.597887,0
917,000917.png,center,ok,from_left_right,,,25,,,,
918,000918.png,left,ok,tracking,2204,0.595376,2204,2204,25,161.821972,-3.0454529028,872.855243275,0.195699,0.339059,-0.557700,-0.371490,0
918,000918.png,right,ok,tracking,3408,0.508671,3408,3408,25,16.759654,3.32060871882,-261.276745712,0.353197,0.497100,-1.170087,-0.597887,0
918,000918.png,center,ok,from_left_right,,,25,,,,
919,000919.png,left,ok,tracking,2167,0.595376,2167,2167,25,161.955831,-3.06962966116,878.084505966,0.195699,0.339059,-0.557700,-0.371490,0
919,000919.png,right,ok,tracking,3447,0.508671,3447,3447,25,16.892728,3.29289013608,-256.082083593,0.353197,0.495501,-1.170087,-0.597887,0
919,000919.png,center,ok,from_left_right,,,25,,,,
920,000920.png,left,ok,tracking,405,0.132948,405,405,25,160.153860,-2.7706043108,819.070967475,0.299188,0.339059,-0.557700,-0.506717,0
920,000920.png,right,ok,tracking,3471,0.514451,3471,3471,25,16.944095,3.28230377793,-254.722916328,0.353197,0.494201,-1.170087,-0.596869,0
920,000920.png,center,ok,from_left_right,,,25,,,,
921,000921.png,left,ok,tracking,379,0.127168,379,379,25,159.973600,-2.74354345838,813.458155879,0.301648,0.339059,-0.557700,-0.508986,0
921,000921.png,right,ok,tracking,3422,0.514451,3422,3422,25,17.076870,3.25522610424,-248.995662863,0.353197,0.494201,-1.170087,-0.596869,0
921,000921.png,center,ok,from_left_right,,,25,,,,
922,000922.png,left,ok,tracking,464,0.144509,464,464,25,160.330349,-2.79755999511,824.044301181,0.295130,0.339059,-0.557700,-0.500754,0
922,000922.png,right,ok,tracking,3422,0.520231,3422,3422,25,17.182729,3.23392868357,-244.84456823,0.353197,0.492606,-1.170087,-0.596869,0
922,000922.png,center,ok,from_left_right,,,25,,,,
923,000923.png,left,ok,tracking,527,0.167630,527,527,25,160.896217,-2.88721115158,841.202923631,0.289730,0.339059,-0.557700,-0.494197,0
923,000923.png,right,ok,tracking,3393,0.520231,3393,3393,25,17.265417,3.21746897203,-240.229012739,0.353578,0.493902,-1.170087,-0.596869,0
923,000923.png,center,ok,from_left_right,,,25,,,,
924,000924.png,left,ok,tracking,524,0.167630,524,524,25,161.005846,-2.90517384555,845.420578648,0.289730,0.339059,-0.557700,-0.494918,0
924,000924.png,right,ok,tracking,3409,0.520231,3409,3409,25,17.302320,3.21017254088,-239.606631551,0.353197,0.492303,-1.170087,-0.596869,0
924,000924.png,center,ok,from_left_right,,,25,,,,
925,000925.png,left,ok,tracking,474,0.150289,474,474,25,160.806724,-2.87269423937,839.642390564,0.294408,0.339059,-0.557700,-0.500018,0
925,000925.png,right,ok,tracking,3403,0.526012,3403,3403,25,17.354750,3.19985776536,-238.231147773,0.353197,0.491012,-1.170087,-0.597887,0
925,000925.png,center,ok,from_left_right,,,25,,,,
926,000926.png,left,ok,tracking,675,0.161850,675,675,25,154.456259,-2.09243113244,677.086341151,0.290444,0.339059,-0.557700,-0.494918,0
926,000926.png,right,ok,tracking,3355,0.526012,3355,3355,25,17.420770,3.18695475587,-234.443150215,0.353578,0.492303,-1.170087,-0.596869,0
926,000926.png,center,ok,from_left_right,,,25,,,,
927,000927.png,left,ok,tracking,515,0.150289,515,515,25,160.437008,-2.81407674843,826.754859121,0.293134,0.339059,-0.557700,-0.497821,0
927,000927.png,right,ok,tracking,3396,0.526012,3396,3396,25,17.407730,3.1894958221,-235.495538619,0.353578,0.492303,-1.170087,-0.596869,0
927,000927.png,center,ok,from_left_right,,,25,,,,
928,000928.png,left,ok,tracking,496,0.156069,496,496,25,160.760713,-2.8652813407,838.566431161,0.292416,0.338640,-0.557700,-0.497821,0
928,000928.png,right,ok,tracking,3343,0.526012,3343,3343,25,17.447783,3.1817026651,-234.117378565,0.353578,0.491012,-1.170087,-0.597887,0
928,000928.png,center,ok,from_left_right,,,25,,,,
929,000929.png,left,ok,tracking,498,0.150289,498,498,25,160.564616,-2.8340663468,831.520209082,0.293134,0.339059,-0.557700,-0.497821,0
929,000929.png,right,ok,tracking,3362,0.526012,3362,3362,25,17.530658,3.1656873412,-230.397992237,0.353578,0.491012,-1.170087,-0.596869,0
929,000929.png,center,ok,from_left_right,,,25,,,,
930,000930.png,left,ok,tracking,630,0.144509,630,630,25,147.910917,-1.59481154345,580.360314765,0.297474,0.339059,-0.557700,-0.504466,0
930,000930.png,right,ok,tracking,3400,0.531792,3400,3400,25,17.660455,3.14089691197,-226.160623613,0.353578,0.489417,-1.170087,-0.596869,0
930,000930.png,center,ok,from_left_right,,,25,,,,
931,000931.png,left,ok,tracking,570,0.167630,570,570,25,161.227363,-2.94208564048,852.35834699,0.287881,0.338640,-0.557700,-0.490621,0
931,000931.png,right,ok,tracking,3366,0.537572,3366,3366,25,17.714907,3.13060171852,-224.265685544,0.353578,0.487505,-1.170087,-0.596869,0
931,000931.png,center,ok,from_left_right,,,25,,,,
932,000932.png,left,ok,tracking,822,0.260116,822,822,25,161.948217,-3.06824516086,878.278670752,0.262737,0.338262,-0.557700,-0.458539,0
932,000932.png,right,ok,tracking,3317,0.526012,3317,3317,25,17.566003,3.15890149618,-230.305586727,0.353578,0.490703,-1.170087,-0.597887,0
932,000932.png,center,ok,from_left_right,,,25,,,,
933,000933.png,left,ok,tracking,743,0.231214,743,743,25,161.980219,-3.07407199726,878.695200878,0.272101,0.339059,-0.557700,-0.471432,0
933,000933.png,right,ok,tracking,3240,0.520231,3240,3240,25,17.512311,3.16922019264,-230.922049896,0.354428,0.492606,-1.170087,-0.597887,0
933,000933.png,center,ok,from_left_right,,,25,,,,
934,000934.png,left,ok,tracking,764,0.242775,764,764,25,162.455261,-3.16298070075,895.739682043,0.268302,0.339059,-0.557700,-0.465550,0
934,000934.png,right,ok,tracking,3279,0.526012,3279,3279,25,17.628966,3.14687864528,-225.532707706,0.354428,0.492303,-1.170087,-0.597887,0
934,000934.png,center,ok,from_left_right,,,25,,,,
935,000935.png,left,ok,tracking,388,0.132948,388,388,25,160.237819,-2.7833700127,788.864074146,0.197911,0.219151,-0.397648,-0.371490,0
935,000935.png,right,ok,tracking,3379,0.531792,3379,3379,25,17.691051,3.13510466726,-224.858265419,0.353578,0.489417,-1.170087,-0.596869,0
935,000935.png,center,ok,from_left_right,,,25,,,,
936,000936.png,left,ok,tracking,267,0.115607,267,267,25,157.288860,-2.38927199046,677.009006391,0.197911,0.215311,-0.390927,-0.371490,0
936,000936.png,right,ok,tracking,3357,0.537572,3357,3357,25,17.879271,3.09989361607,-217.721009363,0.354048,0.487823,-1.170087,-0.596869,0
936,000936.png,center,ok,from_left_right,,,25,,,,
937,000937.png,left,insufficient_row_coverage,tracking,867,0.092486,0,0,0,0.000000,0,0,,,,,1
937,000937.png,right,ok,tracking,3325,0.537572,3325,3325,25,17.842990,3.10662485346,-219.532265382,0.354048,0.489104,-1.170087,-0.596869,0
937,000937.png,center,not_published,from_left_right,,,0,,,,
938,000938.png,left,insufficient_row_coverage,tracking,860,0.098266,0,0,0,0.000000,0,0,,,,,2
938,000938.png,right,ok,tracking,3308,0.531792,3308,3308,25,17.752172,3.12359123385,-222.899390663,0.354048,0.489104,-1.170087,-0.596869,0
938,000938.png,center,not_published,from_left_right,,,0,,,,
939,000939.png,left,insufficient_row_coverage,tracking,820,0.098266,0,0,0,0.000000,0,0,,,,,3
939,000939.png,right,ok,tracking,3305,0.537572,3305,3305,25,17.880734,3.09962280139,-217.385764001,0.354428,0.489104,-1.170087,-0.596869,0
939,000939.png,center,not_published,from_left_right,,,0,,,,
940,000940.png,left,insufficient_row_coverage,tracking,794,0.098266,0,0,0,0.000000,0,0,,,,,4
940,000940.png,right,ok,tracking,3331,0.537572,3331,3331,25,17.899212,3.09620526505,-217.154697125,0.354048,0.487823,-1.170087,-0.596869,0
940,000940.png,center,not_published,from_left_right,,,0,,,,
941,000941.png,left,insufficient_row_coverage,tracking,811,0.092486,0,0,0,0.000000,0,0,,,,,5
941,000941.png,right,ok,tracking,3336,0.537572,3336,3336,25,18.084301,3.0623450106,-209.539540391,0.354428,0.487505,-1.170087,-0.596869,0
941,000941.png,center,not_published,from_left_right,,,0,,,,
942,000942.png,left,insufficient_row_coverage,tracking,810,0.098266,0,0,0,0.000000,0,0,,,,,6
942,000942.png,right,ok,tracking,3316,0.537572,3316,3316,25,18.019813,3.0740660711,-212.246429085,0.354428,0.487823,-1.170087,-0.596869,0
942,000942.png,center,not_published,from_left_right,,,0,,,,
943,000943.png,left,rejected_side_geometry,init,2077,0.144509,0,0,0,170.709243,-6.11281946442,1397.42937491,,,,,6
943,000943.png,right,ok,tracking,3305,0.537572,3305,3305,25,18.123403,3.05527731134,-207.749806477,0.354428,0.487823,-1.170087,-0.596869,0
943,000943.png,center,not_published,from_left_right,,,0,,,,
944,000944.png,left,rejected_side_geometry,init,2360,0.144509,0,0,0,168.997673,-5.14343889982,1196.64325551,,,,,6
944,000944.png,right,ok,tracking,3322,0.543353,3322,3322,25,18.245180,3.03345338068,-203.218265481,0.354428,0.485906,-1.170087,-0.596869,0
944,000944.png,center,not_published,from_left_right,,,0,,,,
945,000945.png,left,rejected_side_geometry,init,2368,0.156069,0,0,0,168.843441,-5.07054298351,1189.34443156,,,,,6
945,000945.png,right,ok,tracking,3285,0.537572,3285,3285,25,18.068400,3.06522761768,-210.057781696,0.354428,0.487505,-1.170087,-0.596869,0
945,000945.png,center,not_published,from_left_right,,,0,,,,
946,000946.png,left,ok,init,2267,0.156069,2267,2267,25,167.182213,-4.39520039353,1055.24829502,0.255318,0.339059,-0.557700,-0.406089,0
946,000946.png,right,ok,tracking,3193,0.531792,3193,3193,25,17.921716,3.09205212739,-214.189419258,0.355277,0.490703,-1.170087,-0.596869,0
946,000946.png,center,ok,from_left_right,,,25,,,,
947,000947.png,left,rejected_side_geometry,tracking,981,0.115607,0,0,0,173.064147,-8.22042186811,1798.16651901,,,,,6
947,000947.png,right,ok,tracking,3239,0.537572,3239,3239,25,18.057615,3.06718553076,-208.174195173,0.355277,0.489417,-1.170087,-0.596869,0
947,000947.png,center,not_published,from_left_right,,,0,,,,
948,000948.png,left,ok,init,2309,0.167630,2309,2309,25,165.334581,-3.82116774217,945.819651035,0.254874,0.339059,-0.557700,-0.405583,0
948,000948.png,right,ok,tracking,3278,0.531792,3278,3278,25,18.007995,3.07622298171,-210.245501841,0.355277,0.490703,-1.170087,-0.596869,0
948,000948.png,center,ok,from_left_right,,,25,,,,
949,000949.png,left,rejected_side_geometry,tracking,1034,0.121387,0,0,0,172.226518,-7.32539085347,1624.74250685,,,,,6
949,000949.png,right,ok,tracking,3178,0.526012,3178,3178,25,17.886463,3.09856244133,-213.759668621,0.355750,0.492303,-1.170087,-0.596869,0
949,000949.png,center,not_published,from_left_right,,,0,,,,
950,000950.png,left,ok,init,2009,0.179191,2009,2009,25,166.610667,-4.20102984711,1037.88567781,0.254874,0.339059,-0.557700,-0.405583,0
950,000950.png,right,ok,tracking,3378,0.549133,3378,3378,25,18.400075,3.00609768465,-195.706722104,0.355277,0.485906,-1.170087,-0.596869,0
950,000950.png,center,ok,from_left_right,,,25,,,,
951,000951.png,left,rejected_side_geometry,tracking,847,0.104046,0,0,0,173.032413,-8.18261257002,1802.15152307,,,,,6
951,000951.png,right,ok,tracking,3345,0.549133,3345,3345,25,18.399530,3.00619330659,-196.312528467,0.355277,0.485906,-1.170087,-0.596869,0
951,000951.png,center,not_published,from_left_right,,,0,,,,
952,000952.png,left,ok,init,2033,0.190751,2033,2033,25,163.820296,-3.44657906418,890.242274922,0.254874,0.339059,-0.557700,-0.405583,0
952,000952.png,right,ok,tracking,3414,0.554913,3414,3414,25,18.566037,2.97727680268,-191.516189829,0.354899,0.483039,-1.170087,-0.596869,0
952,000952.png,center,ok,from_left_right,,,25,,,,
953,000953.png,left,insufficient_row_coverage,tracking,781,0.098266,0,0,0,0.000000,0,0,,,,,1
953,000953.png,right,ok,tracking,3345,0.549133,3345,3345,25,18.468503,2.99415391228,-194.571138961,0.355277,0.485906,-1.170087,-0.596869,0
953,000953.png,center,not_published,from_left_right,,,0,,,,
954,000954.png,left,insufficient_row_coverage,tracking,765,0.098266,0,0,0,0.000000,0,0,,,,,2
954,000954.png,right,ok,tracking,3336,0.543353,3336,3336,25,18.450118,2.9973545985,-194.896705354,0.355277,0.485906,-1.170087,-0.596869,0
954,000954.png,center,not_published,from_left_right,,,0,,,,
955,000955.png,left,rejected_side_geometry,tracking,897,0.104046,0,0,0,172.311639,-7.4074920576,1652.55232219,,,,,6
955,000955.png,right,ok,tracking,3360,0.543353,3360,3360,25,18.430529,3.00077153568,-195.949410339,0.355277,0.486228,-1.170087,-0.596869,0
955,000955.png,center,not_published,from_left_right,,,0,,,,
956,000956.png,left,ok,init,2150,0.219653,2150,2150,25,156.397370,-2.28862325272,661.307986038,0.254874,0.339059,-0.557700,-0.405583,0
956,000956.png,right,ok,tracking,3287,0.549133,3287,3287,25,18.499361,2.98879572587,-192.267541214,0.355750,0.485906,-1.170087,-0.596869,0
956,000956.png,center,ok,from_left_right,,,25,,,,
957,000957.png,left,insufficient_row_coverage,tracking,723,0.092486,0,0,0,0.000000,0,0,,,,,1
957,000957.png,right,ok,tracking,3280,0.543353,3280,3280,25,18.451668,2.99708456264,-193.59051915,0.355750,0.487505,-1.170087,-0.596869,0
957,000957.png,center,not_published,from_left_right,,,0,,,,
958,000958.png,left,insufficient_row_coverage,tracking,754,0.098266,0,0,0,0.000000,0,0,,,,,2
958,000958.png,right,ok,tracking,3330,0.543353,3330,3330,25,18.503738,2.98803708666,-192.026748466,0.355277,0.486228,-1.170087,-0.596869,0
958,000958.png,center,not_published,from_left_right,,,0,,,,
959,000959.png,left,insufficient_row_coverage,tracking,766,0.098266,0,0,0,0.000000,0,0,,,,,3
959,000959.png,right,ok,tracking,3285,0.543353,3285,3285,25,18.406193,3.00502643182,-194.985354825,0.355277,0.487505,-1.170087,-0.596869,0
959,000959.png,center,not_published,from_left_right,,,0,,,,
960,000960.png,left,rejected_side_geometry,tracking,882,0.104046,0,0,0,171.072205,-6.3656613744,1446.28796332,,,,,6
960,000960.png,right,ok,tracking,3313,0.543353,3313,3313,25,18.413334,3.00377678864,-195.017744269,0.355277,0.487505,-1.170087,-0.596869,0
960,000960.png,center,not_published,from_left_right,,,0,,,,
961,000961.png,left,insufficient_row_coverage,init,88,0.057803,0,0,0,0.000000,0,0,,,,,7
961,000961.png,right,ok,tracking,3264,0.543353,3264,3264,25,18.654864,2.96205435844,-184.759630042,0.356127,0.485906,-1.170087,-0.596869,0
961,000961.png,center,not_published,from_left_right,,,0,,,,
962,000962.png,left,ok,init,871,0.231214,871,871,25,162.877288,-3.24597192724,914.558371819,0.254957,0.317880,-0.531093,-0.446267,0
962,000962.png,right,ok,tracking,3282,0.543353,3282,3282,25,18.667951,2.95982342081,-184.266250246,0.355750,0.485906,-1.170087,-0.598909,0
962,000962.png,center,ok,from_left_right,,,25,,,,
963,000963.png,left,ok,tracking,941,0.248555,941,941,25,162.941185,-3.25888416389,917.540510472,0.250636,0.317880,-0.531093,-0.440935,0
963,000963.png,right,ok,tracking,3266,0.549133,3266,3266,25,18.743168,2.94705954087,-181.490908895,0.355277,0.484634,-1.170087,-0.597887,0
963,000963.png,center,ok,from_left_right,,,25,,,,
964,000964.png,left,ok,tracking,1020,0.265896,1020,1020,25,163.091981,-3.28973212571,922.95940315,0.245294,0.315650,-0.527829,-0.432299,0
964,000964.png,right,ok,tracking,3237,0.543353,3237,3237,25,18.657787,2.96155574144,-183.97021178,0.356701,0.487505,-1.170087,-0.599934,0
964,000964.png,center,ok,from_left_right,,,25,,,,
965,000965.png,left,ok,tracking,1148,0.294798,1148,1148,25,163.054660,-3.28204794922,923.164109184,0.238059,0.315650,-0.527829,-0.423416,0
